Degree,Image Index
89.9, _Campo2022-03-TM_0005SET_000_DJI_8371.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8381.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8391.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8401.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8431.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8441.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8451.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8461.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8471.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8481.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8491.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8501.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8511.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8521.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8531.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8591.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8601.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8611.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8621.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8661.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8671.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8681.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8691.TIF
85.9, _Campo2022-03-TM_0005SET_000_DJI_8701.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8711.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8721.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8731.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8741.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8751.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8761.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8771.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8801.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8811.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8821.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8831.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8841.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8851.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8861.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8871.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8881.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8891.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8901.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8911.TIF
21.7, _Campo2022-03-TM_0005SET_000_DJI_8921.TIF
57.4, _Campo2022-03-TM_0005SET_000_DJI_8931.TIF
51.8, _Campo2022-03-TM_0005SET_000_DJI_8941.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8951.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8961.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8971.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_8981.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_8991.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9001.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9011.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9021.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9031.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9041.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9051.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9061.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9071.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9081.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9091.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9101.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9111.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9121.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9131.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9141.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9151.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9161.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9171.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9181.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9191.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9201.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9211.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9221.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9231.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9241.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9251.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9261.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9271.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9281.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9291.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9301.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9311.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9321.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9331.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9341.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9351.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9361.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9371.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9381.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9391.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9401.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9411.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9421.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9431.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9441.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9451.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9461.TIF
46.5, _Campo2022-03-TM_0005SET_000_DJI_9481.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9491.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9501.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9511.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9521.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9531.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9541.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9551.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9561.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9571.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9581.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9591.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9601.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9611.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9621.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9631.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9641.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9651.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9661.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9671.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9681.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9731.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9741.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9751.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9761.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9771.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9781.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9821.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9831.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9841.TIF
90.0, _Campo2022-03-TM_0005SET_000_DJI_9851.TIF
89.9, _Campo2022-03-TM_0005SET_000_DJI_9861.TIF
0.0, _Campo2022-03-TM_0005SET_not90_DJI_8171.TIF
7.0, _Campo2022-03-TM_0005SET_not90_DJI_8181.TIF
16.0, _Campo2022-03-TM_0005SET_not90_DJI_8411.TIF
16.0, _Campo2022-03-TM_0005SET_not90_DJI_8421.TIF
21.4, _Campo2022-03-TM_0005SET_not90_DJI_8541.TIF
21.2, _Campo2022-03-TM_0005SET_not90_DJI_8551.TIF
18.5, _Campo2022-03-TM_0005SET_not90_DJI_8561.TIF
16.4, _Campo2022-03-TM_0005SET_not90_DJI_8571.TIF
16.4, _Campo2022-03-TM_0005SET_not90_DJI_8581.TIF
24.6, _Campo2022-03-TM_0005SET_not90_DJI_9471.TIF
30.4, _Campo2022-03-TM_0005SET_not90_DJI_9791.TIF
30.4, _Campo2022-03-TM_0005SET_not90_DJI_9801.TIF
33.7, _Campo2022-03-TM_0005SET_not90_DJI_9811.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0051.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0061.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0071.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0081.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0091.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0101.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0111.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0121.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0131.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0141.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0151.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0161.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0171.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0181.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0191.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0201.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0211.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0221.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0231.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0241.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0251.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0261.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0271.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0281.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0291.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0301.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0311.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0321.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0331.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0341.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0351.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0361.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0371.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0381.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0391.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0401.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0411.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0421.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0431.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0441.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0451.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0461.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0471.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0481.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0491.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0501.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0511.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0521.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0531.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0541.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0551.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0561.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0571.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0581.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0591.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0601.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0611.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0621.TIF
79.8, _Campo2022-03-TM_0006SET_000_DJI_0631.TIF
79.8, _Campo2022-03-TM_0006SET_000_DJI_0641.TIF
62.0, _Campo2022-03-TM_0006SET_000_DJI_0651.TIF
51.7, _Campo2022-03-TM_0006SET_000_DJI_0661.TIF
34.1, _Campo2022-03-TM_0006SET_000_DJI_0671.TIF
28.3, _Campo2022-03-TM_0006SET_000_DJI_0681.TIF
20.8, _Campo2022-03-TM_0006SET_000_DJI_0691.TIF
20.8, _Campo2022-03-TM_0006SET_000_DJI_0701.TIF
25.8, _Campo2022-03-TM_0006SET_000_DJI_0711.TIF
69.9, _Campo2022-03-TM_0006SET_000_DJI_0721.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0731.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0741.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0751.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0761.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0771.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0781.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0791.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0801.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0811.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0821.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_0831.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0841.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0851.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0861.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0871.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0881.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0891.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0901.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0911.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0921.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0931.TIF
72.2, _Campo2022-03-TM_0006SET_000_DJI_0941.TIF
47.7, _Campo2022-03-TM_0006SET_000_DJI_0951.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0961.TIF
64.9, _Campo2022-03-TM_0006SET_000_DJI_0971.TIF
44.4, _Campo2022-03-TM_0006SET_000_DJI_0981.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_0991.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1001.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1011.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1021.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1031.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1041.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1051.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1061.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1071.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1081.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1091.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1101.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1111.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1121.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1131.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1141.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1151.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1161.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1171.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1181.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1191.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1201.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1211.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1221.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1231.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1241.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1251.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1261.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1271.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1281.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1291.TIF
55.9, _Campo2022-03-TM_0006SET_000_DJI_1301.TIF
43.0, _Campo2022-03-TM_0006SET_000_DJI_1311.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1321.TIF
77.1, _Campo2022-03-TM_0006SET_000_DJI_1331.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1341.TIF
82.8, _Campo2022-03-TM_0006SET_000_DJI_1351.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1361.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1371.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1381.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1391.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1401.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1411.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1421.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1431.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1441.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1451.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1461.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1471.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1481.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1491.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1501.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1511.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1521.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1531.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1541.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1551.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1561.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1571.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1581.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1631.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1641.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1651.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1661.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1671.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1681.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1691.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1701.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1711.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1721.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1731.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1741.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1751.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1761.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1771.TIF
69.4, _Campo2022-03-TM_0006SET_000_DJI_1781.TIF
69.4, _Campo2022-03-TM_0006SET_000_DJI_1791.TIF
62.9, _Campo2022-03-TM_0006SET_000_DJI_1801.TIF
30.4, _Campo2022-03-TM_0006SET_000_DJI_1811.TIF
30.4, _Campo2022-03-TM_0006SET_000_DJI_1821.TIF
46.6, _Campo2022-03-TM_0006SET_000_DJI_1831.TIF
53.0, _Campo2022-03-TM_0006SET_000_DJI_1841.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1851.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1861.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1871.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1881.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1891.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1901.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1911.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1921.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1931.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1941.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1951.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1961.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_1971.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1981.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_1991.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2001.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2011.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2021.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2031.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2041.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2051.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2061.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2071.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2081.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2091.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2101.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2111.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2121.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2131.TIF
89.9, _Campo2022-03-TM_0006SET_000_DJI_2141.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2151.TIF
90.0, _Campo2022-03-TM_0006SET_000_DJI_2161.TIF
13.1, _Campo2022-03-TM_0006SET_not90_DJI_0011.TIF
23.9, _Campo2022-03-TM_0006SET_not90_DJI_0021.TIF
23.9, _Campo2022-03-TM_0006SET_not90_DJI_0031.TIF
23.9, _Campo2022-03-TM_0006SET_not90_DJI_0041.TIF
56.3, _Campo2022-03-TM_0006SET_not90_DJI_1591.TIF
46.3, _Campo2022-03-TM_0006SET_not90_DJI_1601.TIF
37.5, _Campo2022-03-TM_0006SET_not90_DJI_1611.TIF
34.6, _Campo2022-03-TM_0006SET_not90_DJI_1621.TIF
5.2, _Campo2022-03-TM_0006SET_not90_DJI_2171.TIF
76.2, _Campo2022-03-TM_0007SET_000_DJI_2271.TIF
71.2, _Campo2022-03-TM_0007SET_000_DJI_2281.TIF
79.6, _Campo2022-03-TM_0007SET_000_DJI_2291.TIF
79.7, _Campo2022-03-TM_0007SET_000_DJI_2301.TIF
89.9, _Campo2022-03-TM_0007SET_000_DJI_2311.TIF
84.0, _Campo2022-03-TM_0007SET_000_DJI_2321.TIF
84.0, _Campo2022-03-TM_0007SET_000_DJI_2331.TIF
75.2, _Campo2022-03-TM_0007SET_000_DJI_2341.TIF
73.5, _Campo2022-03-TM_0007SET_000_DJI_2351.TIF
70.6, _Campo2022-03-TM_0007SET_000_DJI_2361.TIF
90.0, _Campo2022-03-TM_0007SET_000_DJI_2411.TIF
71.4, _Campo2022-03-TM_0007SET_000_DJI_2421.TIF
77.8, _Campo2022-03-TM_0007SET_000_DJI_2431.TIF
73.5, _Campo2022-03-TM_0007SET_000_DJI_2441.TIF
